Metraje,Cantidad de habitaciones,Baños,apartment_type,project_name,project_url,project_description,project_c_time,project_m_time,project_img_url,project_zone,project_status,project_lat,project_lon,Parqueos,Cuotas desde,Precio desde,Incluye bodega,Incluye área de servicio
102.15m²,2,2.5,Tipo B-3,via-pulte,https://citymap.com.gt/propiedades/via-pulte/,"Ubicados en Zona 16. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 9 amenidades. Direccion: zona 16, Ciudad de Guatemala. Vía Pulté Apa tame tos e  zo a 16
VÍA PULTÉ es u  p oyecto de G upo Soho, u a desa ollado a de p oyectos de co st ucció  i ovado es. El mismo se ha ca acte izado po  desa olla  p oyectos di igidos al secto  más exclusivo pa a dife e tes usos.

Desde p oyectos  eside ciales co  clubes exclusivos, hasta el p ime  desa ollo ve tical de uso mixto e  Guatemala co  á ea come cial, ofici as, hotel y apa tame tos.",2025-01-24T17:37:44+00:00,2025-01-24T18:15:48+00:00,https://citymap.com.gt/wp-content/uploads/2025/01/viapulte.jpg,zona-16,Null,14.591524137110447,-90.44871002824428,2,,,,
102.72m²,2,2.5,Tipo B-4,via-pulte,https://citymap.com.gt/propiedades/via-pulte/,"Ubicados en Zona 16. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 9 amenidades. Direccion: zona 16, Ciudad de Guatemala. Vía Pulté Apa tame tos e  zo a 16
VÍA PULTÉ es u  p oyecto de G upo Soho, u a desa ollado a de p oyectos de co st ucció  i ovado es. El mismo se ha ca acte izado po  desa olla  p oyectos di igidos al secto  más exclusivo pa a dife e tes usos.

Desde p oyectos  eside ciales co  clubes exclusivos, hasta el p ime  desa ollo ve tical de uso mixto e  Guatemala co  á ea come cial, ofici as, hotel y apa tame tos.",2025-01-24T17:37:44+00:00,2025-01-24T18:15:48+00:00,https://citymap.com.gt/wp-content/uploads/2025/01/viapulte.jpg,zona-16,Null,14.591524137110447,-90.44871002824428,2,,,,
96.62m²,2,2.5,Tipo B-5,via-pulte,https://citymap.com.gt/propiedades/via-pulte/,"Ubicados en Zona 16. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 9 amenidades. Direccion: zona 16, Ciudad de Guatemala. Vía Pulté Apa tame tos e  zo a 16
VÍA PULTÉ es u  p oyecto de G upo Soho, u a desa ollado a de p oyectos de co st ucció  i ovado es. El mismo se ha ca acte izado po  desa olla  p oyectos di igidos al secto  más exclusivo pa a dife e tes usos.

Desde p oyectos  eside ciales co  clubes exclusivos, hasta el p ime  desa ollo ve tical de uso mixto e  Guatemala co  á ea come cial, ofici as, hotel y apa tame tos.",2025-01-24T17:37:44+00:00,2025-01-24T18:15:48+00:00,https://citymap.com.gt/wp-content/uploads/2025/01/viapulte.jpg,zona-16,Null,14.591524137110447,-90.44871002824428,2,,,,
144.90m²,3,33.5,Apto C702,via-pulte,https://citymap.com.gt/propiedades/via-pulte/,"Ubicados en Zona 16. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 9 amenidades. Direccion: zona 16, Ciudad de Guatemala. Vía Pulté Apa tame tos e  zo a 16
VÍA PULTÉ es u  p oyecto de G upo Soho, u a desa ollado a de p oyectos de co st ucció  i ovado es. El mismo se ha ca acte izado po  desa olla  p oyectos di igidos al secto  más exclusivo pa a dife e tes usos.

Desde p oyectos  eside ciales co  clubes exclusivos, hasta el p ime  desa ollo ve tical de uso mixto e  Guatemala co  á ea come cial, ofici as, hotel y apa tame tos.",2025-01-24T17:37:44+00:00,2025-01-24T18:15:48+00:00,https://citymap.com.gt/wp-content/uploads/2025/01/viapulte.jpg,zona-16,Null,14.591524137110447,-90.44871002824428,2,,"$298,000",,
50m²,1,1,Tipo A,essenza-apartamentos,https://citymap.com.gt/propiedades/essenza-apartamentos/,"Ubicados en Zona 13. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 16 amenidades. Direccion: 16 calle 14-35 zona 13. Esse za Apa tame tos e  zo a 13
Esse za es u  edificio de apa tame tos de 1, 2 y 3 do mito ios, ubicado e  la zo a más exclusiva de la ciudad.",2022-10-25T17:47:06+00:00,2024-08-28T22:30:02+00:00,https://citymap.com.gt/wp-content/uploads/2022/10/essenza-apartamentos-zona-13.jpg,zona-13,Vendido,14.582282,-90.524214,1,,,,
55m²,1,1,Tipo B,essenza-apartamentos,https://citymap.com.gt/propiedades/essenza-apartamentos/,"Ubicados en Zona 13. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 16 amenidades. Direccion: 16 calle 14-35 zona 13. Esse za Apa tame tos e  zo a 13
Esse za es u  edificio de apa tame tos de 1, 2 y 3 do mito ios, ubicado e  la zo a más exclusiva de la ciudad.",2022-10-25T17:47:06+00:00,2024-08-28T22:30:02+00:00,https://citymap.com.gt/wp-content/uploads/2022/10/essenza-apartamentos-zona-13.jpg,zona-13,Vendido,14.582282,-90.524214,1,,,,
73m²,2,2,Tipo C,essenza-apartamentos,https://citymap.com.gt/propiedades/essenza-apartamentos/,"Ubicados en Zona 13. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 16 amenidades. Direccion: 16 calle 14-35 zona 13. Esse za Apa tame tos e  zo a 13
Esse za es u  edificio de apa tame tos de 1, 2 y 3 do mito ios, ubicado e  la zo a más exclusiva de la ciudad.",2022-10-25T17:47:06+00:00,2024-08-28T22:30:02+00:00,https://citymap.com.gt/wp-content/uploads/2022/10/essenza-apartamentos-zona-13.jpg,zona-13,Vendido,14.582282,-90.524214,2,,,,
75m²,2,2,Tipo D,essenza-apartamentos,https://citymap.com.gt/propiedades/essenza-apartamentos/,"Ubicados en Zona 13. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 16 amenidades. Direccion: 16 calle 14-35 zona 13. Esse za Apa tame tos e  zo a 13
Esse za es u  edificio de apa tame tos de 1, 2 y 3 do mito ios, ubicado e  la zo a más exclusiva de la ciudad.",2022-10-25T17:47:06+00:00,2024-08-28T22:30:02+00:00,https://citymap.com.gt/wp-content/uploads/2022/10/essenza-apartamentos-zona-13.jpg,zona-13,Vendido,14.582282,-90.524214,2,,,,
75m²,2,2,Tipo E,essenza-apartamentos,https://citymap.com.gt/propiedades/essenza-apartamentos/,"Ubicados en Zona 13. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 16 amenidades. Direccion: 16 calle 14-35 zona 13. Esse za Apa tame tos e  zo a 13
Esse za es u  edificio de apa tame tos de 1, 2 y 3 do mito ios, ubicado e  la zo a más exclusiva de la ciudad.",2022-10-25T17:47:06+00:00,2024-08-28T22:30:02+00:00,https://citymap.com.gt/wp-content/uploads/2022/10/essenza-apartamentos-zona-13.jpg,zona-13,Vendido,14.582282,-90.524214,2,,,,
75m²,2,2,Tipo F,essenza-apartamentos,https://citymap.com.gt/propiedades/essenza-apartamentos/,"Ubicados en Zona 13. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 16 amenidades. Direccion: 16 calle 14-35 zona 13. Esse za Apa tame tos e  zo a 13
Esse za es u  edificio de apa tame tos de 1, 2 y 3 do mito ios, ubicado e  la zo a más exclusiva de la ciudad.",2022-10-25T17:47:06+00:00,2024-08-28T22:30:02+00:00,https://citymap.com.gt/wp-content/uploads/2022/10/essenza-apartamentos-zona-13.jpg,zona-13,Vendido,14.582282,-90.524214,12,,,,
73m²,2,2,Tipo L,essenza-apartamentos,https://citymap.com.gt/propiedades/essenza-apartamentos/,"Ubicados en Zona 13. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 16 amenidades. Direccion: 16 calle 14-35 zona 13. Esse za Apa tame tos e  zo a 13
Esse za es u  edificio de apa tame tos de 1, 2 y 3 do mito ios, ubicado e  la zo a más exclusiva de la ciudad.",2022-10-25T17:47:06+00:00,2024-08-28T22:30:02+00:00,https://citymap.com.gt/wp-content/uploads/2022/10/essenza-apartamentos-zona-13.jpg,zona-13,Vendido,14.582282,-90.524214,2,,,,
82m²,2,2,Tipo M,essenza-apartamentos,https://citymap.com.gt/propiedades/essenza-apartamentos/,"Ubicados en Zona 13. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 16 amenidades. Direccion: 16 calle 14-35 zona 13. Esse za Apa tame tos e  zo a 13
Esse za es u  edificio de apa tame tos de 1, 2 y 3 do mito ios, ubicado e  la zo a más exclusiva de la ciudad.",2022-10-25T17:47:06+00:00,2024-08-28T22:30:02+00:00,https://citymap.com.gt/wp-content/uploads/2022/10/essenza-apartamentos-zona-13.jpg,zona-13,Vendido,14.582282,-90.524214,2,,,,
84m²,2,2,Tipo N,essenza-apartamentos,https://citymap.com.gt/propiedades/essenza-apartamentos/,"Ubicados en Zona 13. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 16 amenidades. Direccion: 16 calle 14-35 zona 13. Esse za Apa tame tos e  zo a 13
Esse za es u  edificio de apa tame tos de 1, 2 y 3 do mito ios, ubicado e  la zo a más exclusiva de la ciudad.",2022-10-25T17:47:06+00:00,2024-08-28T22:30:02+00:00,https://citymap.com.gt/wp-content/uploads/2022/10/essenza-apartamentos-zona-13.jpg,zona-13,Vendido,14.582282,-90.524214,2,,,,
91m²,3,2,Tipo G,essenza-apartamentos,https://citymap.com.gt/propiedades/essenza-apartamentos/,"Ubicados en Zona 13. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 16 amenidades. Direccion: 16 calle 14-35 zona 13. Esse za Apa tame tos e  zo a 13
Esse za es u  edificio de apa tame tos de 1, 2 y 3 do mito ios, ubicado e  la zo a más exclusiva de la ciudad.",2022-10-25T17:47:06+00:00,2024-08-28T22:30:02+00:00,https://citymap.com.gt/wp-content/uploads/2022/10/essenza-apartamentos-zona-13.jpg,zona-13,Vendido,14.582282,-90.524214,2,,,,
94m²,3,2,Tipo H,essenza-apartamentos,https://citymap.com.gt/propiedades/essenza-apartamentos/,"Ubicados en Zona 13. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 16 amenidades. Direccion: 16 calle 14-35 zona 13. Esse za Apa tame tos e  zo a 13
Esse za es u  edificio de apa tame tos de 1, 2 y 3 do mito ios, ubicado e  la zo a más exclusiva de la ciudad.",2022-10-25T17:47:06+00:00,2024-08-28T22:30:02+00:00,https://citymap.com.gt/wp-content/uploads/2022/10/essenza-apartamentos-zona-13.jpg,zona-13,Vendido,14.582282,-90.524214,2,,,,
101m²,3,2,Tipo I,essenza-apartamentos,https://citymap.com.gt/propiedades/essenza-apartamentos/,"Ubicados en Zona 13. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 16 amenidades. Direccion: 16 calle 14-35 zona 13. Esse za Apa tame tos e  zo a 13
Esse za es u  edificio de apa tame tos de 1, 2 y 3 do mito ios, ubicado e  la zo a más exclusiva de la ciudad.",2022-10-25T17:47:06+00:00,2024-08-28T22:30:02+00:00,https://citymap.com.gt/wp-content/uploads/2022/10/essenza-apartamentos-zona-13.jpg,zona-13,Vendido,14.582282,-90.524214,2,,,,
110m²,3,2,Tipo J,essenza-apartamentos,https://citymap.com.gt/propiedades/essenza-apartamentos/,"Ubicados en Zona 13. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 16 amenidades. Direccion: 16 calle 14-35 zona 13. Esse za Apa tame tos e  zo a 13
Esse za es u  edificio de apa tame tos de 1, 2 y 3 do mito ios, ubicado e  la zo a más exclusiva de la ciudad.",2022-10-25T17:47:06+00:00,2024-08-28T22:30:02+00:00,https://citymap.com.gt/wp-content/uploads/2022/10/essenza-apartamentos-zona-13.jpg,zona-13,Vendido,14.582282,-90.524214,2,,,,
99m²,3,2.5,Tipo O,essenza-apartamentos,https://citymap.com.gt/propiedades/essenza-apartamentos/,"Ubicados en Zona 13. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 16 amenidades. Direccion: 16 calle 14-35 zona 13. Esse za Apa tame tos e  zo a 13
Esse za es u  edificio de apa tame tos de 1, 2 y 3 do mito ios, ubicado e  la zo a más exclusiva de la ciudad.",2022-10-25T17:47:06+00:00,2024-08-28T22:30:02+00:00,https://citymap.com.gt/wp-content/uploads/2022/10/essenza-apartamentos-zona-13.jpg,zona-13,Vendido,14.582282,-90.524214,2,,,,
66m²,2,2,B2,altaire,https://citymap.com.gt/propiedades/altaire/,"Ubicados en Zona 11 con precio desde Q10,000. Con apartamentos de 2 o 3 habitaciones. Con más de 16 amenidades. Direccion: Diagonal 17 22-83 Zona 11 Colonia Mariscal.",2021-11-17T19:27:27+00:00,2024-09-25T20:53:45+00:00,https://citymap.com.gt/wp-content/uploads/2021/11/build.c4af0658.png,zona-11,Null,14.602764,-90.555864,2,,,Si,
56m²,2,2,C,altaire,https://citymap.com.gt/propiedades/altaire/,"Ubicados en Zona 11 con precio desde Q10,000. Con apartamentos de 2 o 3 habitaciones. Con más de 16 amenidades. Direccion: Diagonal 17 22-83 Zona 11 Colonia Mariscal.",2021-11-17T19:27:27+00:00,2024-09-25T20:53:45+00:00,https://citymap.com.gt/wp-content/uploads/2021/11/build.c4af0658.png,zona-11,Null,14.602764,-90.555864,2,,,Si,
80m²,3,2,A,altaire,https://citymap.com.gt/propiedades/altaire/,"Ubicados en Zona 11 con precio desde Q10,000. Con apartamentos de 2 o 3 habitaciones. Con más de 16 amenidades. Direccion: Diagonal 17 22-83 Zona 11 Colonia Mariscal.",2021-11-17T19:27:27+00:00,2024-09-25T20:53:45+00:00,https://citymap.com.gt/wp-content/uploads/2021/11/build.c4af0658.png,zona-11,Null,14.602764,-90.555864,2,,,Si,
66m²,3,2,B3,altaire,https://citymap.com.gt/propiedades/altaire/,"Ubicados en Zona 11 con precio desde Q10,000. Con apartamentos de 2 o 3 habitaciones. Con más de 16 amenidades. Direccion: Diagonal 17 22-83 Zona 11 Colonia Mariscal.",2021-11-17T19:27:27+00:00,2024-09-25T20:53:45+00:00,https://citymap.com.gt/wp-content/uploads/2021/11/build.c4af0658.png,zona-11,Null,14.602764,-90.555864,2,,,Si,
112m²,3,2.5,D,altaire,https://citymap.com.gt/propiedades/altaire/,"Ubicados en Zona 11 con precio desde Q10,000. Con apartamentos de 2 o 3 habitaciones. Con más de 16 amenidades. Direccion: Diagonal 17 22-83 Zona 11 Colonia Mariscal.",2021-11-17T19:27:27+00:00,2024-09-25T20:53:45+00:00,https://citymap.com.gt/wp-content/uploads/2021/11/build.c4af0658.png,zona-11,Null,14.602764,-90.555864,2,,,Si,
80m²,3,2,E,altaire,https://citymap.com.gt/propiedades/altaire/,"Ubicados en Zona 11 con precio desde Q10,000. Con apartamentos de 2 o 3 habitaciones. Con más de 16 amenidades. Direccion: Diagonal 17 22-83 Zona 11 Colonia Mariscal.",2021-11-17T19:27:27+00:00,2024-09-25T20:53:45+00:00,https://citymap.com.gt/wp-content/uploads/2021/11/build.c4af0658.png,zona-11,Null,14.602764,-90.555864,2,,,Si,
75m²,3,2,F,altaire,https://citymap.com.gt/propiedades/altaire/,"Ubicados en Zona 11 con precio desde Q10,000. Con apartamentos de 2 o 3 habitaciones. Con más de 16 amenidades. Direccion: Diagonal 17 22-83 Zona 11 Colonia Mariscal.",2021-11-17T19:27:27+00:00,2024-09-25T20:53:45+00:00,https://citymap.com.gt/wp-content/uploads/2021/11/build.c4af0658.png,zona-11,Null,14.602764,-90.555864,2,,,Si,
114.83m²,2,2.5,Tipo A,foret,https://citymap.com.gt/propiedades/foret/,"Ubicados en Zona 16 con precio desde $1,370. Con apartamentos de 2 o 3 habitaciones. Con más de 6 amenidades. Direccion: Kanajuyú zona 16, Guatemala City, Guatemala.",2024-04-01T18:43:32+00:00,2024-10-25T18:49:22+00:00,https://citymap.com.gt/wp-content/uploads/2024/04/ForetFrontPrincipal.jpg,zona-16,Null,14.601099161832195,-90.47689139842988,,,,,
111.55m²,2,2.5,Tipo B,foret,https://citymap.com.gt/propiedades/foret/,"Ubicados en Zona 16 con precio desde $1,370. Con apartamentos de 2 o 3 habitaciones. Con más de 6 amenidades. Direccion: Kanajuyú zona 16, Guatemala City, Guatemala.",2024-04-01T18:43:32+00:00,2024-10-25T18:49:22+00:00,https://citymap.com.gt/wp-content/uploads/2024/04/ForetFrontPrincipal.jpg,zona-16,Null,14.601099161832195,-90.47689139842988,,,,,
110.09m²,2,2.5,Tipo C,foret,https://citymap.com.gt/propiedades/foret/,"Ubicados en Zona 16 con precio desde $1,370. Con apartamentos de 2 o 3 habitaciones. Con más de 6 amenidades. Direccion: Kanajuyú zona 16, Guatemala City, Guatemala.",2024-04-01T18:43:32+00:00,2024-10-25T18:49:22+00:00,https://citymap.com.gt/wp-content/uploads/2024/04/ForetFrontPrincipal.jpg,zona-16,Null,14.601099161832195,-90.47689139842988,,,,,
143.1m²,3,2.5,Tipo D,foret,https://citymap.com.gt/propiedades/foret/,"Ubicados en Zona 16 con precio desde $1,370. Con apartamentos de 2 o 3 habitaciones. Con más de 6 amenidades. Direccion: Kanajuyú zona 16, Guatemala City, Guatemala.",2024-04-01T18:43:32+00:00,2024-10-25T18:49:22+00:00,https://citymap.com.gt/wp-content/uploads/2024/04/ForetFrontPrincipal.jpg,zona-16,Null,14.601099161832195,-90.47689139842988,,,,,
140.95m²,3,2.5,Tipo E,foret,https://citymap.com.gt/propiedades/foret/,"Ubicados en Zona 16 con precio desde $1,370. Con apartamentos de 2 o 3 habitaciones. Con más de 6 amenidades. Direccion: Kanajuyú zona 16, Guatemala City, Guatemala.",2024-04-01T18:43:32+00:00,2024-10-25T18:49:22+00:00,https://citymap.com.gt/wp-content/uploads/2024/04/ForetFrontPrincipal.jpg,zona-16,Null,14.601099161832195,-90.47689139842988,,,,,
155m²,3,2.5,3 o 4 habitaciones,las-7-gotas,https://citymap.com.gt/propiedades/las-7-gotas/,"Ubicados en Carretera a El Salvador con precio desde Q8,500. Con apartamentos de 3 habitaciones. Con más de 7 amenidades. Direccion: Km16.5 Carretera Salvador, Atras de sporta..",2023-10-04T02:23:18+00:00,2025-01-07T00:01:52+00:00,https://citymap.com.gt/wp-content/uploads/2023/10/las-7-gotas.jpg,carretera-a-el-salvador,Destacado,14.544251,-90.476817,3,"Q8,500","Q1,375,000",,
145m²,3,3.5,Tipo A,nogales-de-cayala,https://citymap.com.gt/propiedades/nogales-de-cayala/,"Ubicados en Zona 16. Con apartamentos de 3 habitaciones. Con más de 5 amenidades. Direccion: Zona 16, Ciudad de Guatemala. Nogales de Cayalá Apa tame tos e  zo a 16
E  su ce ca ía co ta á co  u  pue te peato al que lo co ecta á a la ciudad que lo tie e todo.

Posee u a ubicació  excepcio al co  dive sidad de come cios, gast o omía y luga es de i te és e  u  ambie te segu o pa a disf uta  e  familia.",2024-05-16T18:02:26+00:00,2024-06-06T19:01:15+00:00,https://citymap.com.gt/wp-content/uploads/2024/05/Nogales1.jpg,zona-16,Null,14.604077723664046,-90.48450275813306,,,,,Si
151m²,3,3.5,Tipo B,nogales-de-cayala,https://citymap.com.gt/propiedades/nogales-de-cayala/,"Ubicados en Zona 16. Con apartamentos de 3 habitaciones. Con más de 5 amenidades. Direccion: Zona 16, Ciudad de Guatemala. Nogales de Cayalá Apa tame tos e  zo a 16
E  su ce ca ía co ta á co  u  pue te peato al que lo co ecta á a la ciudad que lo tie e todo.

Posee u a ubicació  excepcio al co  dive sidad de come cios, gast o omía y luga es de i te és e  u  ambie te segu o pa a disf uta  e  familia.",2024-05-16T18:02:26+00:00,2024-06-06T19:01:15+00:00,https://citymap.com.gt/wp-content/uploads/2024/05/Nogales1.jpg,zona-16,Null,14.604077723664046,-90.48450275813306,,,,,Si
153m²,3,3.5,Tipo C,nogales-de-cayala,https://citymap.com.gt/propiedades/nogales-de-cayala/,"Ubicados en Zona 16. Con apartamentos de 3 habitaciones. Con más de 5 amenidades. Direccion: Zona 16, Ciudad de Guatemala. Nogales de Cayalá Apa tame tos e  zo a 16
E  su ce ca ía co ta á co  u  pue te peato al que lo co ecta á a la ciudad que lo tie e todo.

Posee u a ubicació  excepcio al co  dive sidad de come cios, gast o omía y luga es de i te és e  u  ambie te segu o pa a disf uta  e  familia.",2024-05-16T18:02:26+00:00,2024-06-06T19:01:15+00:00,https://citymap.com.gt/wp-content/uploads/2024/05/Nogales1.jpg,zona-16,Null,14.604077723664046,-90.48450275813306,,,,,Si
65m²,2,2,Aria,evero,https://citymap.com.gt/propiedades/evero/,"Ubicados en San Miguel Petapa con precio desde Q4,600. Con apartamentos de 2, 3 o 4 habitaciones. Con más de 6 amenidades. Direccion: 10 calle 11-20. Bulevar Izaya, zona 14 de San Miguel Petapa, Guatemala.",2024-04-03T20:08:11+00:00,2024-09-24T18:45:33+00:00,https://citymap.com.gt/wp-content/uploads/2024/04/apartamento.6aa14fdc12e00173ed90.png,san-miguel-petapa,Null,14.49231731128678,-90.56569933891296,1,,"Q612,000",,Si
86m²,3,2,Mara,evero,https://citymap.com.gt/propiedades/evero/,"Ubicados en San Miguel Petapa con precio desde Q4,600. Con apartamentos de 2, 3 o 4 habitaciones. Con más de 6 amenidades. Direccion: 10 calle 11-20. Bulevar Izaya, zona 14 de San Miguel Petapa, Guatemala.",2024-04-03T20:08:11+00:00,2024-09-24T18:45:33+00:00,https://citymap.com.gt/wp-content/uploads/2024/04/apartamento.6aa14fdc12e00173ed90.png,san-miguel-petapa,Null,14.49231731128678,-90.56569933891296,1,,"Q734,800",,Si
123m²,3,3,Zatti,evero,https://citymap.com.gt/propiedades/evero/,"Ubicados en San Miguel Petapa con precio desde Q4,600. Con apartamentos de 2, 3 o 4 habitaciones. Con más de 6 amenidades. Direccion: 10 calle 11-20. Bulevar Izaya, zona 14 de San Miguel Petapa, Guatemala.",2024-04-03T20:08:11+00:00,2024-09-24T18:45:33+00:00,https://citymap.com.gt/wp-content/uploads/2024/04/apartamento.6aa14fdc12e00173ed90.png,san-miguel-petapa,Null,14.49231731128678,-90.56569933891296,1,,"Q920,000",,Si
169m²,3,2.5,Casa Vestra,evero,https://citymap.com.gt/propiedades/evero/,"Ubicados en San Miguel Petapa con precio desde Q4,600. Con apartamentos de 2, 3 o 4 habitaciones. Con más de 6 amenidades. Direccion: 10 calle 11-20. Bulevar Izaya, zona 14 de San Miguel Petapa, Guatemala.",2024-04-03T20:08:11+00:00,2024-09-24T18:45:33+00:00,https://citymap.com.gt/wp-content/uploads/2024/04/apartamento.6aa14fdc12e00173ed90.png,san-miguel-petapa,Null,14.49231731128678,-90.56569933891296,2,,"Q1,100,000",,Si
191m²,3,2.5,Casa Natura,evero,https://citymap.com.gt/propiedades/evero/,"Ubicados en San Miguel Petapa con precio desde Q4,600. Con apartamentos de 2, 3 o 4 habitaciones. Con más de 6 amenidades. Direccion: 10 calle 11-20. Bulevar Izaya, zona 14 de San Miguel Petapa, Guatemala.",2024-04-03T20:08:11+00:00,2024-09-24T18:45:33+00:00,https://citymap.com.gt/wp-content/uploads/2024/04/apartamento.6aa14fdc12e00173ed90.png,san-miguel-petapa,Null,14.49231731128678,-90.56569933891296,2,,"Q1,200,000",,Si
222m²,3,3.5,Elia,evero,https://citymap.com.gt/propiedades/evero/,"Ubicados en San Miguel Petapa con precio desde Q4,600. Con apartamentos de 2, 3 o 4 habitaciones. Con más de 6 amenidades. Direccion: 10 calle 11-20. Bulevar Izaya, zona 14 de San Miguel Petapa, Guatemala.",2024-04-03T20:08:11+00:00,2024-09-24T18:45:33+00:00,https://citymap.com.gt/wp-content/uploads/2024/04/apartamento.6aa14fdc12e00173ed90.png,san-miguel-petapa,Null,14.49231731128678,-90.56569933891296,2,,"Q1,416,300",,Si
214m²,4,4,Nero,evero,https://citymap.com.gt/propiedades/evero/,"Ubicados en San Miguel Petapa con precio desde Q4,600. Con apartamentos de 2, 3 o 4 habitaciones. Con más de 6 amenidades. Direccion: 10 calle 11-20. Bulevar Izaya, zona 14 de San Miguel Petapa, Guatemala.",2024-04-03T20:08:11+00:00,2024-09-24T18:45:33+00:00,https://citymap.com.gt/wp-content/uploads/2024/04/apartamento.6aa14fdc12e00173ed90.png,san-miguel-petapa,Null,14.49231731128678,-90.56569933891296,2,,"Q1,321,000",,Si
33m²,1,1,Tipo B,kiintea,https://citymap.com.gt/propiedades/kiintea/,"Ubicados en Zona 15 con precio desde $620. Con apartamentos de 1, 2 o 3 habitaciones. Con más de 7 amenidades. Direccion: 21 Avenida A 0-88 Zona 15 Vista Hermosa II​.",2023-09-07T19:24:35+00:00,2024-10-10T19:49:22+00:00,https://citymap.com.gt/wp-content/uploads/2023/09/kiintea-apartamentos.jpg,zona-15,Null,14.587463,-90.491296,1,$620,"$107,000+",,
